facility_ID,facility_name,operator_code,operator_name,subtype_code,subtype,license_number,EDCT_code,LDAR,EDCT_description,Licensee_code,operational_status,lat,lon,lat_adj,lon_adj,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time
ABBT0043051,Amoco Alder 10-09                   ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,52.8676376,-115.0981979,52.81312394,-115.1415525,3,4,6,120,5,30,120
ABBT0116597,Copol Etal 100 Hz Pembina 16-29-45-9,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0426992 ,140,A,Single Well 0.00    ,A5D4,Active,52.9152184,-115.287178,52.8778529,-115.1382794,3,4,6,120,5,30,120
ABBT0132391,Lodgepole 1-05-046-09w5 Mwb         ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F31475    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9326172,-115.261879,52.87139228,-115.1366943,3,4,6,120,5,30,120
ABBT0095592,Rider Alder 02/06-16-045-08w5       ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0361711 ,140,A,Single Well 0.00    ,A2TG,Active,52.8777466,-115.1055298,52.92991706,-115.1344037,3,4,6,120,5,30,120
ABBT0093393,Alder Flats 06-27-045-08w500        ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F28196    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9077339,-115.0799637,53.13861024,-115.1334858,3,4,6,120,5,30,120
ABBT0055740,Alc Ferrier                         ,A5D4,Cenovus Energy Inc.                       ,321,Crude Oil Multiwell Group Battery       ,F7437     ,321,A,Oil Multi Bty <1t/d ,A5D4,Active,52.3976517,-115.184845,52.40281278,-115.1313044,3,4,6,120,5,30,120
ABGS0104146,Conoco 13-16 Gs                     ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F25979    ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.4485779,-115.2456055,52.66926711,-115.1274513,3,4,6,120,5,30,120
ABBT0125531,00/08-21 Proration Battery          ,A5D4,Cenovus Energy Inc.                       ,322,Crude Oil Multiwell Proration Battery   ,F45701    ,30,A,Oil Multi Bty <0.01 ,A5D4,Active,52.9790688,-115.237915,52.99563565,-115.1184689,3,4,6,120,5,30,120
ABBT0126823,Copol Et Al 100 Hz Pembina 1-19-45-9,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F31475    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9326172,-115.261879,52.88436237,-115.1113403,3,4,6,120,5,30,120
ABBT0097871,Pembina 100/05-32045-09w5/03 Oil    ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0176399 ,,A,,A5D4,Active,52.9205132,-115.2772598,52.85252788,-115.109509,3,4,6,120,5,30,120
ABBT0060347,Poco Alder Flats 10-33              ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,52.925827,-115.0982361,52.9555774,-115.1044979,3,4,6,120,5,30,120
ABBT0107713,Alderf 13-10-46-08w5 Comp           ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F31384    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9440765,-115.0680008,53.17660446,-115.1005552,3,4,6,120,5,30,120
ABBT0145996,Cve Willgr 6-10-43-8w5              ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0258657 ,360,A,Single Well <0.3    ,A5D4,Active,52.6893997,-115.0800018,52.70643544,-115.0941784,3,4,6,120,5,30,120
ABBT0112123,Tqn Et Al Hz Pembina 1-31-45-9      ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0422269 ,150,A,Multi Well Pad =0.00,A5D4,Active,52.9178238,-115.3077087,52.95955693,-115.090804,3,4,6,120,5,30,120
ABBT0064157,Burlington Pembina 12-34            ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,53.1869087,-115.0954285,53.23851619,-115.0885498,3,4,6,120,5,30,120
ABBT0061209,Pembina 11-31-45-8w5                ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F9778     ,30,A,Oil Multi Bty <0.01 ,A5D4,Active,52.9257927,-115.1528702,53.01927143,-115.0880855,3,4,6,120,5,30,120
ABBT0097200,Sand Crk 1-5-46-9w5 Mwb Measured Gas,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F31475    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9326172,-115.261879,52.92067816,-115.0856403,3,4,6,120,5,30,120
ABBT0134867,Pembina 13-31-45-8w5                ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0464355 ,140,A,Single Well 0.00    ,A5D4,New,52.9143524,-115.1542358,52.966917,-115.0831967,3,4,6,120,5,30,120
ABBT0106735,Alderflats 10-24-46-08w5 Cs Wells   ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F27910    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9512901,-115.1041718,52.93646085,-115.0748146,3,4,6,120,5,30,120
ABBT0087042,Rider Alder Flats 08-17-045-08w5    ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0335711 ,140,A,Single Well 0.00    ,A2TG,Active,52.8798065,-115.1188278,52.67808503,-115.0687715,3,4,6,120,5,30,120
ABBT0095283,Rider Alder 03-17-045-08w5          ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0362791 ,140,A,Single Well 0.00    ,A2TG,Active,52.8732529,-115.1277161,52.93963391,-115.0658648,3,4,6,120,5,30,120
ABBT0088447,Rider Alder Flats 15-15-045-08w5    ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0336058 ,140,A,Single Well 0.00    ,A2TG,Active,52.8842468,-115.0718002,52.91359338,-115.0626774,3,4,6,120,5,30,120
ABGS0113816,Alderf 6-12 Comp Gs                 ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F35696    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,52.6894493,-115.0303955,52.66083102,-115.0608959,3,4,6,120,5,30,120
ABBT0085269,Gosling 01-28                       ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0320815 ,360,A,Single Well <0.3    ,A5D4,Active,52.8181076,-114.9493408,52.79683871,-115.0607344,3,4,6,120,5,30,120
ABBT0092742,Alder North West                    ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F31465    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,52.9512901,-115.1032715,52.92879612,-115.0575664,3,4,6,120,5,30,120
ABGP0001651,Alder 10-9-45-8w5                   ,A5D4,Cenovus Energy Inc.                       ,401,Gas Plant Sweet                         ,F9777     ,10,T,Gas Plant <0.01     ,A5D4,Active,52.8678207,-115.0990753,52.94866776,-115.0518705,3,4,6,120,5,30,120
ABBT0103762,Pembina 16-11-46-9w5                ,A5D4,Cenovus Energy Inc.                       ,321,Crude Oil Multiwell Group Battery       ,F39945    ,321,A,Oil Multi Bty <1t/d ,A5D4,Active,52.9561729,-115.1922073,53.02639327,-115.0517673,3,4,6,120,5,30,120
ABBT0141070,Pembina 15-1-46-9                   ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0216644 ,,A,,A5D4,Active,52.941906,-115.173851,53.14940356,-115.0515377,3,4,6,120,5,30,120
ABBT0107716,Alderf 13-02-045-08 W5 Comp         ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F9777     ,10,A,Gas Plant <0.01     ,A5D4,Active,52.8678207,-115.0990753,53.07608165,-115.0488988,3,4,6,120,5,30,120
ABBT0111229,Alderf 6-12 Comp Battery            ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F35696    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,52.6894493,-115.0303955,52.91441665,-115.0487016,3,4,6,120,5,30,120
ABBT0060346,Poco Alder Flats 10-24              ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,52.9834213,-115.1712036,53.15115803,-115.0397908,3,4,6,120,5,30,120
ABBT0060008,Summit Alder 10-8                   ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,52.8676338,-115.1224213,52.83410096,-115.0356595,3,4,6,120,5,30,120
ABGS0079979,Chambers Creek 13-2-40-9w5 Ggs      ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F30076    ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.4194641,-115.1976166,52.55054082,-115.0349228,3,4,6,120,5,30,120
ABCS0030097,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F30097    ,40,T,Compressor Stn <0.01,A5D4,Active,52.9767723,-115.0799713,53.03836027,-115.0291544,3,4,6,120,5,30,120
ABGS0080737,Pembina 7-31-48-8w5 Compressor      ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F28967    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.1811943,-115.1552734,53.09724735,-115.027568,3,4,6,120,5,30,120
ABBT0106726,Conoco 3-22-46-08w5 Gas Bty         ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F30097    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9767723,-115.0799713,52.9735602,-115.0191976,3,4,6,120,5,30,120
ABCS0005692,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F5692     ,40,T,Compressor Stn <0.01,A5D4,Active,52.1425323,-115.0569839,52.10859301,-115.0054535,3,4,6,120,5,30,120
ABBT0118237,Bxe Ferrier Mwb 1-23-45-9w5         ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F43671    ,20,A,Gas Multi Bty <0.01 ,A5E0,Active,52.8886604,-115.189682,52.6768408,-115.0042241,3,4,6,120,5,30,120
ABBT0145998,Cve Willgr 102/01-16-043-08w5       ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0408605 ,280,A,Single Well <0.01   ,A5D4,Active,52.7041016,-115.0920029,52.58933785,-115.0006822,3,4,6,120,5,30,120
ABBT0062615,Pembina 102/14-35-47-6w5            ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0168739 ,,A,,A5D4,Active,53.1019325,-114.7704315,53.38312869,-115.0003279,3,4,6,120,5,30,120
ABBT0088133,Rider Alder Flats 10-16-045-08w5    ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0343138 ,140,A,Single Well 0.00    ,A2TG,Active,52.8816338,-115.0957794,52.87779205,-114.9982302,3,4,6,120,5,30,120
ABBT0142261,Tqn Hz Willgr 13-7-45-8             ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0478199 ,140,A,Single Well 0.00    ,A2TG,Active,52.8727112,-115.1373444,52.90862694,-114.9824564,3,4,6,120,5,30,120
ABBT0107651,Alderflats To Sand Creek 10-24 Riser,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F27910    ,40,A,Compressor Stn <0.01,A5D4,Active,52.9512901,-115.1041718,52.87413221,-114.9816763,3,4,6,120,5,30,120
ABCS0028196,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F28196    ,40,T,Compressor Stn <0.01,A5D4,Active,52.9077339,-115.0799637,52.99732232,-114.9814611,3,4,6,120,5,30,120
ABBT0092725,Alder North East                    ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F27260    ,440,A,Compressor Stn >=1t/d,A5D4,Active,53.04879,-115.0766068,52.92358997,-114.9557813,3,4,6,120,5,30,120
ABBT0064429,Carnwood 2-27                       ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F25380    ,411,A,Gas Multi Bty >=1t/d,A5D4,Active,52.8165855,-114.7842331,52.83937796,-114.9534845,3,4,6,120,5,30,120
ABCS0031384,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F31384    ,40,T,Compressor Stn <0.01,A5D4,Active,52.9440765,-115.0680008,52.81457689,-114.9505023,3,4,6,120,5,30,120
ABCS0029277,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F29277    ,40,T,Compressor Stn <0.01,A5D4,Active,52.1245728,-114.8306046,52.14790321,-114.9502778,3,4,6,120,5,30,120
ABBT0042277,Canhunter Cheder Bty #3 6-16        ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,,,A,,,Active,52.1790619,-114.9446335,52.30540723,-114.9502622,3,4,6,120,5,30,120
ABBT0110944,Minhik 102/16-07-047-06 W5          ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0107784 ,,A,,A5D4,Active,53.0436287,-114.8602982,53.02145335,-114.9465988,3,4,6,120,5,30,120
ABCS0035696,Penn West Petroleum Ltd.            ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F35696    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,52.6894493,-115.0303955,52.68380258,-114.9441103,3,4,6,120,5,30,120
ABBT0137601,5-18-44-7 Gosling                   ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0338823 ,360,A,Single Well <0.3    ,A5D4,New,52.7897491,-115.0111771,52.72683109,-114.9313414,3,4,6,120,5,30,120
ABGS0114437,Chedderville 15-34-036-08w5         ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F5692     ,40,T,Compressor Stn <0.01,A5D4,Active,52.1425323,-115.0569839,52.05740627,-114.9183621,3,4,6,120,5,30,120
ABCS0025380,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F25380    ,411,A,Gas Multi Bty >=1t/d,A5D4,Active,52.8165855,-114.7842331,52.96104149,-114.9080669,3,4,6,120,5,30,120
ABCS0027910,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27910    ,40,T,Compressor Stn <0.01,A5D4,Active,52.9512901,-115.1041718,52.95882146,-114.9065732,3,4,6,120,5,30,120
ABBT0115627,Garrington 02/06-16-037-06w500      ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0294684 ,140,A,Single Well 0.00    ,A5D4,Active,52.1774216,-114.80056,52.12137682,-114.9002005,3,4,6,120,5,30,120
ABCS0027260,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27260    ,440,A,Compressor Stn >=1t/d,A5D4,Active,53.04879,-115.0766068,52.98898201,-114.8946114,3,4,6,120,5,30,120
ABBT0091383,Brcl Et Al Pem 16-04-45-07w5        ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0349851 ,140,A,Single Well 0.00    ,A5D4,Active,52.8554077,-114.9494019,52.80240773,-114.8892751,3,4,6,120,5,30,120
ABGP0001592,Burlington Garrington               ,A5D4,Cenovus Energy Inc.                       ,401,Gas Plant Sweet                         ,F6180     ,10,T,Gas Plant <0.01     ,A5D4,Active,52.1863403,-114.7364044,52.13800633,-114.8856577,3,4,6,120,5,30,120
ABBT0083600,Pembina 06-04                       ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F32622    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,52.8494492,-114.8133392,52.85930956,-114.8790169,3,4,6,120,5,30,120
ABBT0089634,Gosling 10-21                       ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0347838 ,280,A,Single Well <0.01   ,A5D4,Active,52.8175812,-114.9488983,52.94442173,-114.8763633,3,4,6,120,5,30,120
ABGS0006482,Conoco Ferrier 04-13                ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F21793    ,10,T,Gas Plant <0.01     ,A7M1,Active,52.4968987,-114.9897995,52.52150523,-114.8697278,3,4,6,120,5,30,120
ABBT0077079,Garrington 12-29-036-06w5           ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0278490 ,140,A,Single Well 0.00    ,A5D4,New,52.1236763,-114.8289337,52.10370689,-114.8401354,3,4,6,120,5,30,120
ABBT0115901,Garrington 3/06-16-037-06w500       ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0384190 ,140,A,Single Well 0.00    ,A5D4,Active,52.1774025,-114.7998352,52.33843318,-114.8390806,3,4,6,120,5,30,120
ABBT0089946,Minhik 01-34                        ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0328826 ,140,A,Single Well 0.00    ,A5D4,Active,52.8323021,-114.779541,52.91032133,-114.8367561,3,4,6,120,5,30,120
ABBT0062001,Pembina 102/2-19-47-6w5             ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0232235 ,,A,,A5D4,Active,53.0650406,-114.8618927,53.01480268,-114.8360142,3,4,6,120,5,30,120
ABCS0031383,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F31383    ,40,T,Compressor Stn <0.01,A5D4,Active,52.9550133,-115.0134277,52.95706276,-114.8359993,3,4,6,120,5,30,120
ABBT0115628,Garrington 12-09-037-06w5           ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0315762 ,140,A,Single Well 0.00    ,A5D4,Active,52.1681061,-114.8053513,52.14136185,-114.8243282,3,4,6,120,5,30,120
ABBT0121230,Copol 100 Hz Garr 16-16-37-6        ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0433063 ,140,A,Single Well 0.00    ,A5D4,Active,52.1742058,-114.7905273,52.01622814,-114.8169393,3,4,6,120,5,30,120
ABCS0028734,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F28734    ,340,A,Compressor Stn <1t/d,A5D4,Active,52.059124,-114.6294937,52.2445988,-114.8136617,3,4,6,120,5,30,120
ABBT0137887,Gardiner 102 Pembina 6-11-48-6      ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0173884 ,,A,,A5D4,Active,53.1233177,-114.7740173,53.3157428,-114.8127123,3,4,6,120,5,30,120
ABBT0137893,Gardiner Pembina 6-1-48-6           ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0184367 ,,A,,A5D4,Active,53.1090126,-114.7467422,52.94836406,-114.8100929,3,4,6,120,5,30,120
ABCS0006187,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F6187     ,440,A,Compressor Stn >=1t/d,A2DE,Active,52.2060852,-114.908165,52.22140714,-114.8008221,3,4,6,120,5,30,120
